what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1288706388172
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1288706391469
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1288706391531
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1288706392719
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288706392781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288706394062
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1288706394062
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1288706394422
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1288706394422
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288706477797
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288706488797
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288706493640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288706517969
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288706518656
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1288706518703
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288706518781
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1288706518797
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1288706519328
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1288706545109
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1288706592906
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1288706592906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288706598500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288706598719
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288706609828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288706610047
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1288706684031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288706687156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288706709875
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1288706709890
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.surround.with.try.catch",1288706724422
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288706846219
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288706859969
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288706903328
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288706910250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288706919765
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1288706959265
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1288706968594
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288706999172
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288706999469
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288708367359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288708375484
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288708378140
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288708382344
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288708382359
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288708382375
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288708423265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288708434344
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288708592422
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288708602234
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1288708602265
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1288708610781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288708615781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288708616015
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1288708618703
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288708647062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288708713031
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288708713265
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1288708884547
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288709035984
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288709037437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288709045125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288709052422
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288709072625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288709119703
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288709119937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288709136547
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288709183625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288709186547
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288709191625
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288709198719
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288709214156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288709243469
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1288709249047
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288709283187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288709294812
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1288709294859
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1288709387406
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288709428609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288709435562
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288709469594
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288709472859
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288709475406
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1288709490234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288709497344
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288709519656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288709604547
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713701422
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288713703656
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288713703656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713721047
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713748828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713748844
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713751047
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288713752828
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288713755640
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288713755687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713781031
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713783062
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288713792515
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1288713796969
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713799203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713801140
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288713803890
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288713804781
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1288713809437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713827187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713848594
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713848594
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713850203
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288713852875
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288713853078
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288713853125
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1288713855265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713857687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713858781
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288713861672
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288713861922
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288713861953
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1288713863953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713864906
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713865328
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288713870734
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288713872015
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288713873203
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288713874984
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288713875812
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288713875812
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288713877265
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288713878094
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288713885250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713894594
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288713895406
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713895422
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1288713895437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713896625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713898297
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288713898344
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1288713898469
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1288713898469
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1288713898469
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1288713898469
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1288713898469
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1288713898469
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1288713898469
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1288713898469
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1288713898469
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1288713898469
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1288713945297
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1288713945297
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1288713945297
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1288713945297
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1288713945297
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1288713945297
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1288713945297
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1288713945297
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1288713945297
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1288713945297
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1288713945297
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1288713945297
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1288713945297
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1288713945297
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1288713945297
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1288713945297
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1288713945297
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1288713945297
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1288713945297
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1288713945297
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1288713945297
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1288713945297
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1288713945297
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1288713945297
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1288713945297
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1288713945312
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1288713945312
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1288713945312
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1288713945312
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1288713945312
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1288713945312
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1288713945312
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1288713945312
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1288713945312
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1288713945312
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1288713945312
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1288713945312
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1288713945312
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1288713945312
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1288713945312
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1288713945312
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1288713945312
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1288713945312
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1288713945312
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1288713945312
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1288713945312
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1288713945312
